fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn,murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,ViolentCrimesPerPop,nonViolPerPop
1.0,-0.04433760253238788,0.015973215141884718,-0.040063855311260485,0.022972686690051054,0.004438606890375512,0.03562021335645576,-0.015715032949192683,-0.023793624605900624,-0.022966032922624634,-0.005097006638946822,-0.04446062399831736,0.0011977925664803414,0.029295022449043372,0.01132435656776344,0.008085067414266078,0.009007997845531595,-0.006205047832462447,-0.015449669026594027,-0.0020426000398142178,0.03108014313512575,0.01725587781107203,0.013720099826213028,-0.013918219430323103,-0.02807714033442941,0.03506666682185475,0.01168930332179289,0.029496696904178644,-0.04951796248190754,-0.025349363548923528,0.007274755800523063,-0.0008467176760883555,-0.003915651040790482,0.0158812077908115,-0.0002735925947971323,0.014106608967691574,-0.03236288755086518,-0.015999619735064738,-0.000417816666682208,-0.016177159177612598,-0.029114123524172638,-0.01776009402181956,-0.018400630577958085,0.02202812072464624,0.043658092002469916,0.035016080352358314,0.03994509786011006,0.04916835491672093,-0.050389029832003954,-0.043431563481112684,-0.047403222128688444,-0.03905435303470272,-0.04167679093294893,-0.03469907379301427,-0.024315023880974597,-0.0298541068847495,-0.022686231630224235,0.010669733352989335,0.01516858614921619,0.012462133452489308,0.014863283510753254,-0.034604147031445376,0.035929143436299306,0.010625243843144441,0.014622408798994234,0.03033446177683098,0.028539638105383357,0.011317264522534086,0.032772533926057064,0.01360893370521881,-0.023255526428826546,0.02039482442864625,-0.038453062376713476,-0.04030737469219645,0.033347140655183065,-0.043252684051754045,-0.0018820642218429107,0.04291763223842222,-0.022130787015943596,-0.01886284657581592,0.020241201627312848,0.019607767603583178,0.020818677402575262,0.018211702699498004,0.02093288535820757,0.025202214594383935,0.03254379589415193,0.04070672594600107,0.026704643426091624,0.013513061541232788,0.03849224580975206,0.005828022204751716,-0.04303907718369786,-0.03957287166973129,0.032970814428417164,-0.009527330010695164,0.02200475011138707,0.014269901818068528,0.02289718293620038,0.008614994475747881,-0.032607404180419346,-0.017758470060613398,-0.003911275621983856,-0.049479966217976394,-0.029179410737316717,-0.05262018218372499,-0.006191014361209551,-0.04628590594915702,-0.03603335373336753,-0.04441420377293353,-0.019807041498199573,-0.047017808124606666,-0.023987721932072978,-0.04267728896088127,-0.02657035981246139,-0.050421329890800316,-0.028003887580910186,-0.06071091631366058,-0.04942256728366861,-0.03427423663652189,-0.027070124637683046
-0.04433760253238788,1.0,-0.018840812652175614,0.13564114996322924,-0.18468452672061664,0.08836034950825848,0.0940484118062298,-0.007623588695068869,0.04624733108745834,0.017699948000354456,-0.043819095525363276,0.9990516904934446,0.11429851923391919,-0.053239464916955664,-0.012734866246293114,-0.06717737785542859,-0.08592952064819374,-0.054247642326676414,0.10793509438719959,-0.059352766337502,-0.05735320607313062,-0.02576408955968855,0.028768040276926782,-0.02621400884711821,-0.009691040385739919,-0.03631996386922957,-0.02526950042303152,-0.05101214082331178,0.9860540983053863,0.09537703914985657,0.043182514798952576,0.055648767485437935,-0.005841727468999083,0.09256276198285003,-0.022463427116526366,-0.0576924568404706,0.011119726582425622,-0.010038776539143144,-0.0089711193502987,0.10374947995037415,0.13093795561207996,0.1264844090473352,0.11745052721029234,0.06447788849893023,-0.15081872316763065,-0.15628233597302918,-0.12441635076101527,-0.14752404545672684,-0.05629231759688025,-0.0848531589534001,0.96383826919072,0.202928969610148,0.9294226755966102,0.060993667210045864,0.07618583408377003,0.0932990175003759,0.10956195502688376,0.14603198402006762,0.14904741397128962,0.15497799107829172,0.15715539639591683,-0.11949139936964522,0.12502007195544518,0.11483259934313106,0.07286281523619706,-0.0105845383617016,0.009548442634301471,0.02645055630091661,-0.15829032227152645,0.12089780679158217,0.13938190385980356,-0.11519900571922702,0.9162774069622442,-0.0325486092237484,-0.16100159907948433,0.16256271908281755,-0.02262400069492523,-0.05905246671500066,0.04585755995515777,0.08493381368824235,0.008126114866653609,0.01649409917048788,0.03161652112933022,0.06620993133682164,-0.005706611948866922,-0.0029174694953957624,0.010351794652078005,0.033865808265785405,-0.010360645125625727,0.061712859615572505,0.044284634047077054,1.805480785968258e-05,0.9236566241329722,0.8974327802282184,0.13812494308526438,-0.06919200600273069,-0.03173680607420969,0.025557164815724936,-0.025245174176980564,0.21480728423826584,0.22269467118688197,0.3280188757557929,0.19620932852535863,0.9592943823818028,0.24168196972404082,0.9198633846744652,0.11129154660411193,0.9680756004730923,0.31586866368470107,0.9537985078960134,0.1360453516283276,0.9705692441745567,0.11909434641527164,0.9660019986793251,0.0663893896891965,0.980754161601194,0.24490204335595422,0.9033538493216611,0.15855777779563568,0.21235380883345473,0.12340077476146613
0.015973215141884718,-0.018840812652175614,1.0,-0.047455242262795946,-0.2301165029050905,0.18677918051510398,0.48517760527157544,0.4914811375243179,0.38432163653837403,0.31788877689699757,-0.5780921608896246,-0.019221055967992697,-0.011467620302549535,0.17944523139705632,0.4161974436098522,0.16210953431863795,-0.15851422070180274,-0.43895890470693105,0.11372290529671135,-0.3279368521869506,0.09298462377859465,-0.12340919055007386,-0.12187510849175086,0.03333161179519304,-0.001807646910003509,-0.059006693537552585,0.013453222217511732,-0.07324070228202774,-0.011238790915651312,0.07969229719066409,0.22504344027425485,0.11617314792265467,-0.029001355390404493,0.1500746672444529,0.09282433616599757,0.02612041068540605,-0.0634484501863999,0.07820719559205574,-0.08434309300717506,-0.4170752108181805,0.20295298473817297,-0.32558009430147067,-0.3833407826433441,0.8242692724255587,0.2454768679120535,0.17573321642398473,0.16713366074074645,0.2345210493527898,-0.20315246995984165,-0.2469329050405598,-0.012181569383614227,0.041882631195359704,0.023435014060635626,0.05082172738223289,0.06987796843322817,0.08161216742165502,0.11008459460418232,0.291076427966709,0.31191100933661997,0.31773594651004566,0.32932504785077477,-0.4317605968570969,0.43796828371441743,0.6664876882883467,0.7283835285643214,0.8721161706214953,0.8033450703477081,0.7199007202570301,0.10081747331861021,0.535286326182422,-0.29303737647254063,0.18149418244938406,-0.07811128015816485,0.2080485954626886,0.1568160472816204,0.0553930190512876,-0.030960620616009755,0.24285643263253343,0.009007918275309139,0.16634314911673087,0.10997913526345755,0.09874102392384407,0.08508058418880697,0.027954768505590328,0.13649909773603264,0.1534754654587973,0.167108021566913,0.15994610716830585,0.16591152259334688,0.13373007280332122,0.24399893057275723,-0.09917268403796634,-0.03181506714567587,-0.01176356104613145,0.32286436917664374,-0.05839148459355798,-0.08954305188984307,-0.1434948569830232,-0.05169045342435521,-0.004749182456837605,0.023450424208738125,-0.04823240770718103,-0.08214046440401873,-0.011309174303886664,0.01944306698643552,-0.05432899833128187,-0.13139788088159154,-0.011447026421004954,-0.012710550370083845,-0.015257308472639635,-0.014229105042301396,-0.03403409556697927,-0.10234714565956952,-0.048819038692055276,-0.2379222539891914,-0.0117372752520585,0.022455607415006826,-0.01315956500804507,-0.015553158674801502,-0.02011017679888281,-0.1939633315805533
-0.040063855311260485,0.13564114996322924,-0.047455242262795946,1.0,-0.8206052653383291,-0.08930025189384579,-0.06391130169488615,0.09705327669148617,0.11999376145185553,0.08968842933405492,0.03750277484752836,0.135201597383319,0.01587922324661845,-0.34864409499503274,-0.2408129886429262,-0.15458587739755622,-0.5048657237280267,0.11161434196147325,0.48431422408778585,-0.05180681738165976,-0.35037981235704263,-0.2721969186662916,-0.11729631271634933,-0.18800207604367242,-0.036098274349110296,-0.10772833424090864,-0.09467748549145885,-0.1413247115613066,0.17706549488678539,0.4971490192515662,0.24487292028429244,0.367292980836913,-0.1884918405597721,0.44159811440382307,-0.2987788033495324,-0.022614235293142205,0.09678023599841441,0.2378052689772826,-0.20578267941642397,0.42332400302953044,0.2798155766577022,0.4497798299601592,0.4535869441295079,0.06504224073076187,-0.7098763075730176,-0.7404828221632491,-0.6682000009154527,-0.7038634958418717,0.11908782917544761,0.027547077888427033,0.20024926292898482,0.8149091419387061,0.052760019119545074,0.14969076025043068,0.17341653799778803,0.20010839705435662,0.2220809893838581,-0.0367738600074409,-0.028552318489844204,-0.02494486746116326,-0.020197897363644655,0.0872424430214644,-0.04339575516667195,0.18156839821818962,0.10496137495327507,-0.08980093287650794,-0.13859942383707058,0.12428929603160985,-0.38055203198772064,0.13030174762487864,0.2346157607520277,-0.15567750673286676,0.19031843894419212,-0.2044976625378872,-0.34584860631608816,0.5216097325408403,0.19070799335658972,-0.11377817841339888,0.48641752550580664,0.26582364089063987,-0.26217956106021845,-0.24712746806346764,-0.23225109437234176,-0.1411612429885806,-0.308644145896187,-0.29252234708628183,-0.28255037253860027,-0.1387488589956248,-0.2658986280245426,0.23527567240704683,-0.044773561151288055,0.23848396962626783,0.12067605525664622,0.06577663235514414,-0.08651838348320674,0.07166277731578252,-0.03395262738812485,0.0790388058905138,0.0022283674696689086,0.04454411437291457,0.1082295503879433,0.18892625578961755,0.25044351303931134,0.1975410479926381,0.6516877833464493,0.2202246039999865,0.4278654638817149,0.14224063545372814,0.6450291628909743,0.17345099367286804,0.5475552494789904,0.2107254175458037,0.5485553439146305,0.18340705435864355,0.3627781321990989,0.15870491597443853,0.40925815067134985,0.15584405438028984,0.2845393162614721,0.628367756394975,0.4848530283856773
0.022972686690051054,-0.18468452672061664,-0.2301165029050905,-0.8206052653383291,1.0,-0.2764740728891286,-0.4084893403372622,-0.14225151240884637,-0.20828646287788766,-0.12426275652244867,0.11438106233665096,-0.18519201770509644,-0.05950465586809128,0.30569784201484645,0.14587574796299752,0.1037655823702709,0.5996966655970699,0.042235793661130235,-0.598153537598801,0.19105121926461568,0.3373878334356011,0.29185188828591224,0.12771912535847527,0.12926479333549645,0.03232050359730518,0.13627741309909264,0.10338849737925437,0.19506445981430742,-0.21487358775842635,-0.5470476594362624,-0.45849727714863625,-0.49435020358640214,0.21738801891162365,-0.5395876182846852,0.2829025576903295,0.050355466485686964,0.00831229386125076,-0.27071349816296253,0.2575047833553642,-0.3670716850724752,-0.35453022207497764,-0.46532716731318136,-0.4304320268692051,-0.39194123384967094,0.6538150416007619,0.713002015397462,0.6145036333342189,0.6352830144478294,0.03857953999258704,0.1791385454383034,-0.2197006008643776,-0.8045945028519036,-0.13240313297448905,-0.2160263809188305,-0.2754105443796614,-0.33158750628178013,-0.3894150497762897,-0.384788177799534,-0.4073667458387692,-0.4232972516435058,-0.434150350833926,0.3967160414779145,-0.4239111027310902,-0.5551913742774398,-0.4755347322837213,-0.21445269817855833,-0.12096937318342539,-0.46942065999986654,0.5143284147872768,-0.5881176394715252,-0.3665023814303416,0.29263467596624787,-0.2127356050212227,0.15342290664325117,0.4498332996490139,-0.4879070301633077,-0.03329182658122067,0.0475807747351964,-0.49683037783774125,-0.38368254501078275,0.08546212155884349,0.07141596081028276,0.06241233665372784,0.01234895274561971,0.13707965780229303,0.13251150656836336,0.12584497467754158,0.06245231271263901,0.1263336113172641,-0.3582203359539787,-0.1812533515431147,-0.09486490240563401,-0.15207593982381928,-0.10435406374728526,-0.3650775563846565,0.13143020720182746,0.15369546250345634,-0.036442905287023555,0.04047705303363989,-0.05271897128531508,-0.32043811560950025,-0.242761814589003,-0.26275470846817256,-0.22144367648997265,-0.6660036146206999,-0.2473819304072607,-0.3849147456489785,-0.1716063158790775,-0.7110440902522981,-0.2080588689550721,-0.5679468958675845,-0.2506658502995447,-0.5657840754795045,-0.22530320487219632,-0.32153579409533667,-0.20665500260718633,-0.557295974601642,-0.2001873601197249,-0.3408514673058024,-0.6768488230067036,-0.48703278412481216
0.004438606890375512,0.08836034950825848,0.18677918051510398,-0.08930025189384579,-0.2764740728891286,1.0,0.19843928885236278,-0.008609386246580234,0.07034176874608819,0.03718098889348248,-0.20577351041009512,0.0958359644286502,0.22515036861369497,0.3111559565352828,0.2537478339675716,-0.07483892962353,0.13278886357467407,-0.3002076645026751,-0.047651832497037944,-0.16027013962572947,0.29457583408301136,0.2509619305875078,0.288357154250392,0.19212536540494,0.06210432712377676,0.06090820893174677,0.12148985572828354,0.16098069058004597,0.05032995855451981,-0.1419991947055292,-0.10968989945655439,-0.182691685565349,0.2628807356779296,-0.13330506968940622,0.19549794662249148,-0.08682526111601872,0.012109163141205696,-0.23539482810848386,0.2372135074977943,-0.11622488828635089,0.15670654174359974,-0.037748850876196345,-0.08049239647692155,0.1974312526429843,0.13219530699833193,0.11024870900220216,0.16512415904741112,0.10514548302244599,-0.10601228613062963,-0.130412701944362,0.0388867318626264,-0.05056564095523443,0.12017173813815847,0.15019643359579513,0.1866570278197585,0.2471385072193886,0.2770275964128524,0.5813159869825951,0.5811379321257614,0.6204016824900729,0.6158801626042311,-0.41563200705175346,0.32528297206011614,0.21495748444332277,0.20537308918429625,0.20837085636444547,0.1926030267805553,0.2319647394229321,-0.09566460980027088,0.2983419976988722,0.049761907827274035,-0.0733071237210674,0.03422358127822498,0.17728771285103856,-0.07875442375005504,-0.1132715737267483,-0.3237360678247894,0.07171843408052314,-0.24886671793607468,-0.056157612626131274,0.5144990118927362,0.5109301885473178,0.5035304654423429,0.39796534298171893,0.5009982358471526,0.4808850366977678,0.46888355784606717,0.24917415564866638,0.45166811752627345,0.1387145883059688,0.346529901353058,-0.2057428178580495,0.0663607316216768,0.06902329091926095,0.6001985155177473,-0.3535957049738495,-0.15252271076299387,-0.14339244822824262,-0.1601876798148554,0.00219655741411656,0.29499769960900224,0.23005711634322384,0.06110975788360149,0.04632087226319331,0.006693487582472512,0.05390237525468233,-0.09278608143020388,0.05665638106959113,0.13225535679558598,0.0554906297238527,-0.033155356521936144,0.0681738941685078,-0.012846243160500287,0.07108577553702333,-0.09496207901841686,0.07853040031012466,0.1835563533717602,0.0638721216381137,0.04391146987358935,0.03194947659379582,-0.03722328386860914
0.03562021335645576,0.0940484118062298,0.48517760527157544,-0.06391130169488615,-0.4084893403372622,0.19843928885236278,1.0,0.10999188247207366,0.15716411966977514,0.05408445990466327,-0.18211000108517605,0.09413790656041139,0.02767858194508865,-0.1518811895667406,-0.0015340971084626123,0.07820120758391852,-0.41215720365451397,-0.1187798135770332,0.39980425864461105,-0.23233669446389224,-0.20963394195305127,-0.2285737130866764,-0.19392431056728893,-0.01811208390738968,-0.009102668798690629,-0.09544459596404144,-0.09356794630415861,-0.21051144791416035,0.10750215972328081,0.33289612046515715,0.635955498404498,0.49389545214933817,-0.24577903507891338,0.41678751834734845,-0.16189306269116036,-0.048613617971461784,-0.21131469507329495,0.22645480838400434,-0.2735428065343841,0.031216273281827422,0.14361163094847976,0.151895055445422,0.09302898651996179,0.6370394032944761,-0.1256536588045132,-0.19487186443129642,-0.12734927982641672,-0.09421846097838825,-0.27193938047281685,-0.39480100072346364,0.07355845897984757,0.2115644205848728,0.12772654988902954,0.0687096743346045,0.12731015310024116,0.16345340583292367,0.2332858039576066,0.6094393139669924,0.6406429085126651,0.6482962185781205,0.6705137879847861,-0.9102578920263078,0.8918703952012564,0.7536848460524315,0.7337560754388776,0.5385203379378163,0.44965467426156047,0.6556457238920192,-0.3124909507318415,0.8642496427302635,0.3244854041217292,-0.3029365918291741,0.08367643983870626,-0.0736577585733533,-0.25105640163250537,0.15101495271694135,-0.1229688108263414,0.07690300660819874,0.3013620895445775,0.42346944200027065,0.054679407281359206,0.059587554501733135,0.05673113732655507,0.05044219382537948,0.029781515833603524,0.024226146432406143,0.03215596658129366,0.024830804806455175,0.0034649017457556637,0.2524127545517982,0.3206665936807859,-0.08756484276016059,0.059974329174604,0.0626581332420478,0.6885790504919784,-0.2475173925493742,-0.12539000660626598,0.036008958647078766,-0.004165900210325071,0.0013423271689716586,0.3630776256043276,0.08590420045977304,0.07904398316036208,0.0780686015914352,0.1799577760947902,0.07934419491131235,0.03232733320995277,0.07106761273549268,0.2540504331969534,0.0913883093809739,0.20679232895509525,0.10958881987657526,0.21246377651404144,0.1087807543480963,0.0654877165774565,0.10484859583808435,0.34892770928500827,0.09925142869133778,0.1534470728326637,0.2535964145854004,0.17443806149126767
-0.015715032949192683,-0.007623588695068869,0.4914811375243179,0.09705327669148617,-0.14225151240884637,-0.008609386246580234,0.10999188247207366,1.0,0.8723377946670136,0.9349324816823263,-0.36025009329976737,-0.01701602222481271,-0.22533873116130676,-0.27055656146391105,0.10483064285164134,0.21582137405031934,-0.2065513408478613,-0.23217903554219457,0.1607532880685417,-0.2765832490920512,-0.22112809490103996,-0.33262870056696825,-0.3187075603330529,-0.18512622007750854,-0.10779695240317576,-0.21444900454865037,-0.13017999333871502,-0.2612311962605435,0.02040619339461183,0.4983138758310859,0.12869063450363644,0.06869102738798827,0.08735787380959655,0.22930570906514625,-0.2040927357087546,-0.14127948588484904,0.4177067161147123,0.05542569713862602,-0.06943480816471131,-0.22289126400527767,0.6628100435278542,-0.17069798160381883,-0.19916042987354773,0.19581691791761136,-0.13289942669852206,-0.13288837428953876,-0.14430685462288143,-0.12433216310138273,-0.01438719354458009,-0.02885251433134776,0.0007123037137749528,0.1565321979825073,-0.009573544913567426,0.4098878891491089,0.39569485613267574,0.3664230393378598,0.32747101411810436,0.08566420297839206,0.06699478704839656,0.04820975121495826,0.033756681793897236,-0.041638041144825756,0.058336394841599255,0.1975663645879142,0.2059312201916348,0.1508050630899598,0.161525661403482,0.2078910344778544,-0.2968027175623833,0.1708578420436886,0.06429617727520119,-0.10881267270934807,-0.02492300143089325,0.041713620010032544,-0.2875502679456143,0.08308135111752585,0.03059548499386921,0.06762724371414927,0.21300382766847706,0.12547124237811413,-0.2094040529433402,-0.20451845559577053,-0.2000673677839019,-0.14963555121179797,-0.254886706903859,-0.25465622204845895,-0.23568898534162144,-0.12008193748208924,-0.2670559792809776,0.3207521072131252,-0.14722164556792414,-0.1037961961929768,-0.009681660688174894,-0.012600570432786081,-0.05106026355819758,0.04073204973401853,-0.38936763427459703,-0.4427321728403779,-0.19668605256951233,0.0037014540499535893,-0.06563318061831828,-0.12723444874933038,-0.0032956161127179937,-0.002611480513195822,0.05095569542886321,-0.0010571310154826512,0.07846792519596539,-0.007778757762578704,-0.006237552288120002,-0.0021036814485775337,0.05430937421046213,-0.003297583440779535,0.03890322036541694,-0.002762109716404774,0.04789640328602694,-0.009794215860034764,-0.05883492547459081,-0.0015114028515847908,0.025916679402597308,0.023535102593931132,0.029799705093399343
-0.023793624605900624,0.04624733108745834,0.38432163653837403,0.11999376145185553,-0.20828646287788766,0.07034176874608819,0.15716411966977514,0.8723377946670136,1.0,0.9462451112181128,-0.4767032075536577,0.040621879210731085,-0.10108253011175101,-0.3298343201372325,0.2356421554632349,0.11446126074168916,-0.29123777360685404,-0.389107570470334,0.1511143236902908,-0.3938963559806032,-0.2797968537007991,-0.3748410534781528,-0.35108530957938233,-0.18826408750927703,-0.10717775242785585,-0.2829605651749999,-0.13364041868454207,-0.2983466529290571,0.06142715891921818,0.46843746236306427,0.11262781692785154,0.06510556676656015,0.05543304413184581,0.1969227257772442,-0.03444956198396815,-0.12994224284810316,0.31357623037771193,0.061713051277428536,-0.12420993784989333,-0.05782051525167668,0.8071179642714306,0.006972921799092224,-0.028842800418354964,0.15609733312528218,-0.22776776181357888,-0.2167128788886596,-0.18469747356215208,-0.22773426639388905,0.06502067744809566,0.03664058393862118,0.03736519653643185,0.2494890229195722,0.027484250410304042,0.49167275316057585,0.5048540546790777,0.49560940808423815,0.4704709854075104,0.22809147994218315,0.21231160401151736,0.19267340359613566,0.17527830487069698,-0.11506245487930102,0.13943341123564548,0.2056206424549773,0.183307089793698,0.055879258679637105,0.11015440383960405,0.17331678728896552,-0.5450682907964254,0.24522209045913246,0.30378326192744853,-0.2939243767081738,0.03304500054501857,0.0383921138384345,-0.5550983342371192,0.06996810314583259,-0.12741775161282465,0.07115006737906306,0.17783724656396002,0.10567265240903216,-0.17246331613690155,-0.17234180178087025,-0.1746901435112762,-0.14835029379846754,-0.15445104030780588,-0.18213516831267879,-0.1762083597596969,-0.15086277138562074,-0.21015003924715345,0.3138131002757716,-0.02543990150657156,-0.07792719627741303,0.02975532835694303,0.014047536986545251,0.06277646864647032,-0.05199527771312218,-0.5656952015536381,-0.5567417740091694,-0.3265037093313432,0.019075237906685687,0.09305492938905788,-0.016656476514476676,0.08131061204208379,0.033083318729347305,0.09448630359762258,0.07047457685945692,0.14870765231284902,0.024796736966693496,0.09734287514922169,0.03991932369826002,0.09726299175916375,0.05418024378189991,0.08989317012167494,0.061803752037176356,0.10989717871765448,0.0368145849467255,0.06927454449386922,0.04441244566595688,0.07177620360455231,0.10590876548358785,0.1126026739241778
-0.022966032922624634,0.017699948000354456,0.31788877689699757,0.08968842933405492,-0.12426275652244867,0.03718098889348248,0.05408445990466327,0.9349324816823263,0.9462451112181128,1.0,-0.2848373726862413,0.010602759963914993,-0.14876238314723367,-0.29487662516203506,0.09094403783009637,0.13082438622677137,-0.15337867280488515,-0.20912886329302008,0.10321597714846809,-0.2426585386688439,-0.21637636585985914,-0.2905185950605708,-0.2746466375263675,-0.17936783262132844,-0.10326012661081267,-0.22257012124375158,-0.1252719065249714,-0.24343061392544801,0.03767072965362463,0.47249996117655324,0.07017104305902945,0.020662943886555835,0.1472711450399358,0.16235345043415872,-0.175983715191399,-0.18491361171621734,0.45803672342666096,-0.010160824711307078,-0.02703382424109189,-0.15405001335911492,0.8083578954925364,-0.11550461149835713,-0.13866196345703036,0.00793988699028788,-0.19140909307111414,-0.17615404252179762,-0.1561721103175803,-0.1903266736229687,0.034412440644799216,0.029838272338729346,0.015960275043192106,0.18007430909981959,0.007987922085957166,0.4862737734617773,0.4808851899559226,0.4526696659430259,0.40589872203398625,0.16230719084455267,0.13875334723602556,0.11605410796625885,0.09474820536503338,-0.03298502712843311,0.04670336630785783,0.08436635289918983,0.06945565100515037,-0.058828592850507795,-0.016261515207110163,0.051490065467821186,-0.4464843824755343,0.1279932751098603,0.2449637151278104,-0.2561820699883865,0.00829219650789395,0.01595769233034549,-0.4563320798947383,0.034069069423322516,-0.058423664478768046,-0.002380689314332694,0.14471512050814947,0.06625588929881253,-0.14236568210144124,-0.13701258305117864,-0.13119599576069654,-0.08952036708121201,-0.17677098816623135,-0.1811679637068568,-0.16426300732210364,-0.08516573090147249,-0.20733749587936892,0.36509727134952075,-0.0935110034539,-0.07227109402674152,0.014115099133233623,0.0028611046311052216,0.0033870562304040967,-0.031084278749384957,-0.4685820851948486,-0.5305918985847347,-0.28332191491550035,0.005941724476773241,0.03183642796701604,-0.03265808609685518,0.047660663983021746,0.011930467991461285,0.04660740739350891,0.03178807562206181,0.09688735220969129,0.008035210931715107,0.03982305071086402,0.016194148109136008,0.05184740855848027,0.022505316031985464,0.05413473030381601,0.028302902438786262,0.08428566194672252,0.011232177871312827,-0.0031641773621781505,0.01717115925456779,0.026772584299138275,0.0452519146971177,0.07121991309245539
